769290263;40.99653;-8.644057;-0.1508673;0.7155245
769290278;40.99607;-8.643933;-0.1508651;0.7155163
441803551;40.9958;-8.645697;-0.1508959;0.7155117
769290294;40.99419;-8.645261;-0.1508883;0.7154835
441803560;40.9942;-8.645166;-0.1508866;0.7154838
441803562;40.99427;-8.644721;-0.1508788;0.7154849
769290280;40.99505;-8.644918;-0.1508823;0.7154986
441803567;40.99589;-8.645131;-0.150886;0.7155132
441803569;40.99633;-8.645242;-0.1508879;0.7155209
769290268;40.99435;-8.644108;-0.1508681;0.7154863
769290297;40.99514;-8.644308;-0.1508716;0.7155001
769290261;40.99567;-8.644444;-0.150874;0.7155094
769290292;40.99598;-8.644524;-0.1508754;0.7155148
769290293;40.99642;-8.644635;-0.1508773;0.7155225
769290273;40.99662;-8.643457;-0.1508568;0.715526
769290264;40.99532;-8.643126;-0.150851;0.7155034
769290290;40.99452;-8.642923;-0.1508475;0.7154894
441803607;41.00723;-8.645894;-0.1508993;0.7157112
441803508;41.00534;-8.645984;-0.1509009;0.7156782
443800954;41.00398;-8.646049;-0.150902;0.7156545
768226327;41.0047;-8.646012;-0.1509014;0.7156671
768203718;41.00112;-8.644584;-0.1508764;0.7156045
768203723;41.00115;-8.645526;-0.1508929;0.715605
768203716;41.00134;-8.645523;-0.1508928;0.7156083
441803521;41.00116;-8.646194;-0.1509046;0.7156053
443817983;41.00307;-8.645515;-0.1508927;0.7156385
441803282;41.01104;-8.643992;-0.1508661;0.7157778
441803092;41.00945;-8.643492;-0.1508574;0.7157499
441803095;41.00993;-8.643177;-0.1508519;0.7157582
443809927;41.00933;-8.643549;-0.1508584;0.7157478
443803700;41.00352;-8.626791;-0.1505659;0.7156464
443803706;40.99816;-8.628192;-0.1505904;0.7155529
443803704;41.00034;-8.627841;-0.1505842;0.7155908
506859191;41.00427;-8.631509;-0.1506483;0.7156595
443803698;41.00659;-8.625163;-0.1505375;0.7157
443803703;41.00121;-8.627518;-0.1505786;0.7156061
443803709;40.99635;-8.626909;-0.150568;0.7155212
443803699;41.00643;-8.625133;-0.150537;0.7156972
441819625;41.00396;-8.632549;-0.1506664;0.7156542
443803682;41.00396;-8.626563;-0.1505619;0.7156542
506859192;41.00396;-8.63079;-0.1506357;0.7156542
443803701;41.00273;-8.626987;-0.1505693;0.7156327
443803707;40.99753;-8.628037;-0.1505877;0.7155418
506859483;41.00396;-8.629372;-0.150611;0.7156542
506859190;41.00427;-8.632548;-0.1506664;0.7156596
506859193;41.00436;-8.630787;-0.1506356;0.715661
443803705;40.99964;-8.627789;-0.1505833;0.7155787
506859151;41.00396;-8.630342;-0.1506279;0.7156542
443803683;41.00395;-8.6235;-0.1505085;0.715654
768203713;41.00111;-8.643788;-0.1508626;0.7156044
441803013;41.01117;-8.639839;-0.1507936;0.71578
441803009;41.0117;-8.639832;-0.1507935;0.7157893
443813209;41.00232;-8.639056;-0.15078;0.7156255
768226320;41.00469;-8.644569;-0.1508762;0.7156669
441803486;41.0085;-8.640806;-0.1508105;0.7157333
441803408;41.01043;-8.643288;-0.1508538;0.7157671
768203728;40.9981;-8.64537;-0.1508902;0.7155519
443813166;41.00086;-8.639111;-0.1507809;0.7156
441803141;41.01342;-8.633572;-0.1506843;0.7158192
769290300;40.9957;-8.642392;-0.1508382;0.71551
441803329;41.01042;-8.644005;-0.1508663;0.7157669
441803494;41.00943;-8.640794;-0.1508103;0.7157495
441803076;41.0117;-8.638937;-0.1507779;0.7157893
441803298;41.01036;-8.638955;-0.1507782;0.7157658
441803126;41.01236;-8.635661;-0.1507207;0.7158007
768203702;40.99868;-8.64589;-0.1508992;0.7155619
769290269;40.99559;-8.643193;-0.1508522;0.715508
441803458;41.00224;-8.641498;-0.1508226;0.715624
768226308;41.00664;-8.644545;-0.1508758;0.7157009
441803143;41.01361;-8.633464;-0.1506824;0.7158225
441802794;41.00849;-8.638968;-0.1507784;0.7157331
441803078;41.01172;-8.638315;-0.150767;0.7157895
441803530;40.99924;-8.646295;-0.1509063;0.7155718
768203709;41.00138;-8.644588;-0.1508765;0.7156091
441803358;40.9999;-8.641502;-0.1508227;0.7155833
441803128;41.01259;-8.635288;-0.1507142;0.7158048
441803133;41.01273;-8.634682;-0.1507036;0.7158073
441803119;41.01225;-8.636613;-0.1507373;0.7157987
441803291;41.01106;-8.640757;-0.1508096;0.7157781
768203704;40.99879;-8.645013;-0.1508839;0.715564
441803528;41.00024;-8.646237;-0.1509053;0.7155891
443813127;41.00224;-8.64089;-0.150812;0.7156242
441803103;41.01084;-8.640759;-0.1508097;0.7157741
441803289;41.01106;-8.641406;-0.150821;0.715778
441803138;41.01291;-8.634094;-0.1506934;0.7158103
768226319;41.00597;-8.645948;-0.1509003;0.7156891
443817612;41.00398;-8.64337;-0.1508553;0.7156545
443817960;41.00047;-8.644565;-0.1508761;0.7155933
443818033;40.98992;-8.640448;-0.1508043;0.715409
768203727;40.99817;-8.644853;-0.1508811;0.7155531
441803347;41.0022;-8.642394;-0.1508382;0.7156233
441803496;41.00944;-8.642297;-0.1508365;0.7157497
441803068;41.01167;-8.643991;-0.1508661;0.7157887
769290271;40.99615;-8.643337;-0.1508547;0.7155179
441803535;40.99861;-8.646427;-0.1509086;0.7155607
441803600;41.00794;-8.64541;-0.1508909;0.7157235
769290274;40.99907;-8.646343;-0.1509072;0.7155687
441803135;41.01281;-8.634237;-0.1506959;0.7158085
441803072;41.01168;-8.641457;-0.1508219;0.7157888
441803105;41.01107;-8.640105;-0.1507983;0.7157781
768203703;40.99937;-8.645162;-0.1508865;0.715574
441803043;40.99496;-8.640023;-0.1507968;0.7154971
768203706;40.99961;-8.6434;-0.1508558;0.7155781
441803335;41.00595;-8.644018;-0.1508666;0.7156889
441803532;40.99887;-8.646408;-0.1509083;0.7155653
441803124;41.0123;-8.635857;-0.1507241;0.7157997
443803691;41.01133;-8.631893;-0.150655;0.7157826
441803051;40.99376;-8.64004;-0.1507972;0.7154762
443818025;40.99972;-8.642726;-0.150844;0.7155801
443818031;40.99951;-8.642892;-0.1508469;0.7155764
768203708;40.99985;-8.64188;-0.1508293;0.7155824
441803403;41.01063;-8.642785;-0.1508451;0.7157705
768203715;41.00083;-8.644575;-0.1508763;0.7155994
769290276;40.99822;-8.64603;-0.1509017;0.7155539
769290262;40.99845;-8.646346;-0.1509072;0.7155579
441803070;41.01167;-8.643006;-0.1508489;0.7157886
441803026;41.00136;-8.639974;-0.150796;0.7156088
441803287;41.01105;-8.643003;-0.1508489;0.7157778
441803099;41.01029;-8.642287;-0.1508364;0.7157646
769290265;40.99873;-8.646441;-0.1509089;0.7155628
441803107;41.0115;-8.638953;-0.1507782;0.7157857
443803688;41.01316;-8.633239;-0.1506784;0.7158147
441803428;41.00943;-8.641389;-0.1508207;0.7157496
768226326;41.01168;-8.64371;-0.1508612;0.7157888
441819725;41.01351;-8.633043;-0.150675;0.7158207
441803074;41.0117;-8.640762;-0.1508097;0.7157891
769290295;40.99926;-8.645967;-0.1509006;0.7155721
441803045;40.99467;-8.640026;-0.1507969;0.7154921
441803537;40.99832;-8.646214;-0.1509049;0.7155556
441803034;40.99648;-8.640009;-0.1507966;0.7155235
441803048;40.99406;-8.640032;-0.150797;0.7154813
443813125;41.01036;-8.640776;-0.15081;0.7157659
768203705;41.0009;-8.643735;-0.1508616;0.7156007
441803101;41.01062;-8.641381;-0.1508206;0.7157703
768203710;40.99627;-8.642539;-0.1508408;0.7155199
768203720;40.9959;-8.641973;-0.1508309;0.7155133
769290270;40.99585;-8.643259;-0.1508533;0.7155125
768226309;41.00665;-8.645925;-0.1508999;0.7157011
441819662;41.00414;-8.634239;-0.1506959;0.7156572
441819665;41.00414;-8.634332;-0.1506975;0.7156572
441819668;41.00411;-8.634407;-0.1506988;0.7156568
441819649;41.00397;-8.63404;-0.1506924;0.7156543
441819680;41.00382;-8.634409;-0.1506989;0.7156517
441819682;41.0038;-8.634365;-0.1506981;0.7156513
441819685;41.0038;-8.634198;-0.1506952;0.7156512
441819695;41.00389;-8.634064;-0.1506928;0.7156528
441819659;41.00411;-8.634154;-0.1506944;0.7156567
441819670;41.00406;-8.63445;-0.1506996;0.7156559
441802906;41.00851;-8.624617;-0.150528;0.7157335
443817366;41.00595;-8.643335;-0.1508547;0.7156889
441802860;41.00838;-8.624745;-0.1505302;0.7157313
443800959;41.00397;-8.642358;-0.1508376;0.7156544
441819738;41.00911;-8.625209;-0.1505383;0.715744
768565989;41.00466;-8.635351;-0.1507153;0.7156664
441803453;41.00397;-8.641468;-0.1508221;0.7156544
441819732;41.01203;-8.62956;-0.1506142;0.7157949
769314258;41.00845;-8.625073;-0.1505359;0.7157324
441803439;41.00664;-8.641435;-0.1508215;0.7157009
443817655;41.00535;-8.643041;-0.1508495;0.7156783
443813070;41.00468;-8.640858;-0.1508114;0.7156667
441803021;41.00535;-8.639911;-0.1507949;0.7156784
443813129;41.00066;-8.640916;-0.1508124;0.7155965
443813117;41.00535;-8.640849;-0.1508113;0.7156783
443813126;41.00312;-8.640882;-0.1508118;0.7156395
768566003;41.00592;-8.635313;-0.1507147;0.7156882
441819735;41.01001;-8.627022;-0.1505699;0.7157597
443813076;41.00664;-8.640833;-0.150811;0.7157009
441802872;41.00849;-8.624877;-0.1505325;0.7157331
441819739;41.00887;-8.624871;-0.1505324;0.7157397
441802913;41.0084;-8.624663;-0.1505288;0.7157316
441819726;41.01307;-8.632272;-0.1506616;0.7158132
443813100;41.00397;-8.64087;-0.1508116;0.7156544
441802881;41.00854;-8.624854;-0.1505321;0.715734
443817801;41.01012;-8.634705;-0.150704;0.7157615
441819737;41.00932;-8.62582;-0.150549;0.7157477
443813234;41.00315;-8.639056;-0.15078;0.7156399
441803444;41.00535;-8.641447;-0.1508217;0.7156783
441802908;41.00845;-8.624616;-0.1505279;0.7157325
441802894;41.00858;-8.62476;-0.1505305;0.7157347
443817844;41.01104;-8.635199;-0.1507127;0.7157777
443817797;41.01018;-8.63512;-0.1507113;0.7157627
441802885;41.00857;-8.624809;-0.1505313;0.7157345
441819733;41.01186;-8.629082;-0.1506059;0.715792
443803687;41.00821;-8.632438;-0.1506645;0.7157283
441803022;41.00468;-8.639927;-0.1507952;0.7156666
443809273;41.00716;-8.631205;-0.1506429;0.7157099
443817435;41.00468;-8.643056;-0.1508498;0.7156668
441819728;41.01247;-8.631542;-0.1506488;0.7158027
443812931;41.00594;-8.640838;-0.1508111;0.7156886
441802854;41.00847;-8.634525;-0.1507009;0.7157329
441802899;41.00857;-8.624688;-0.1505292;0.7157346
443813226;41.00317;-8.636302;-0.1507319;0.7156402
443813108;41.00396;-8.636296;-0.1507318;0.7156541
441803020;41.00593;-8.639898;-0.1507947;0.7156885
441819731;41.01219;-8.630646;-0.1506332;0.7157978
441803441;41.00594;-8.641441;-0.1508216;0.7156886
441802916;41.00839;-8.624693;-0.1505293;0.7157314
441802865;41.0084;-8.624817;-0.1505315;0.7157316
441805496;41.00592;-8.638011;-0.1507617;0.7156884
441803019;41.00664;-8.639876;-0.1507943;0.7157009
443817656;41.00535;-8.643349;-0.1508549;0.7156783
441819727;41.01271;-8.631859;-0.1506544;0.7158068
443813115;41.00536;-8.639025;-0.1507794;0.7156785
768566001;41.00467;-8.636301;-0.1507319;0.7156665
441819736;41.00952;-8.62637;-0.1505586;0.7157511
443809284;41.00692;-8.632731;-0.1506696;0.7157058
441803339;41.00469;-8.644055;-0.1508672;0.7156668
441819730;41.01233;-8.631212;-0.1506431;0.7158002
443803686;41.00771;-8.6336;-0.1506847;0.7157196
443817389;41.00595;-8.643024;-0.1508492;0.7156889
441802904;41.00854;-8.624636;-0.1505283;0.715734
277300818;41.00867;-8.621136;-0.1504672;0.7157363
277300829;41.00842;-8.620607;-0.150458;0.715732
277302085;41.00835;-8.606419;-0.1502103;0.7157308
277301221;41.00846;-8.598854;-0.1500783;0.7157327
277300015;41.00972;-8.619169;-0.1504329;0.7157546
277302096;41.00918;-8.595344;-0.1500171;0.7157453
277300851;41.00845;-8.621658;-0.1504763;0.7157324
277301225;41.00849;-8.606425;-0.1502105;0.7157332
277302094;41.00857;-8.597459;-0.150054;0.7157346
277300019;41.01038;-8.620289;-0.1504524;0.7157661
277302093;41.00843;-8.598204;-0.150067;0.7157322
277301218;41.00929;-8.595395;-0.1500179;0.7157471
277300012;41.00863;-8.618045;-0.1504133;0.7157356
277302095;41.0088;-8.596537;-0.1500379;0.7157385
277300016;41.00986;-8.619406;-0.150437;0.7157571
277302084;41.00836;-8.609278;-0.1502602;0.7157308
277301220;41.00868;-8.597507;-0.1500548;0.7157365
277300821;41.00856;-8.621614;-0.1504755;0.7157343
277300728;41.00829;-8.612133;-0.1503101;0.7157296
277300018;41.01016;-8.620015;-0.1504477;0.7157623
277301217;41.0099;-8.593718;-0.1499887;0.7157577
277302086;41.00835;-8.604534;-0.1501774;0.7157307
277301222;41.00841;-8.599698;-0.150093;0.7157318
277300531;41.00844;-8.614836;-0.1503572;0.7157323
277300830;41.00855;-8.62066;-0.1504589;0.7157342
277302090;41.00829;-8.599697;-0.150093;0.7157297
277300823;41.00835;-8.621642;-0.150476;0.7157307
277301219;41.00891;-8.596585;-0.1500387;0.7157404
277300533;41.0084;-8.612147;-0.1503103;0.7157316
277302092;41.00835;-8.598828;-0.1500779;0.7157307
277301223;41.00839;-8.600463;-0.1501064;0.7157314
277300820;41.00865;-8.621367;-0.1504712;0.715736
277301216;41.01061;-8.59168;-0.1499531;0.7157702
277302098;41.01051;-8.591626;-0.1499522;0.7157683
277302087;41.00828;-8.600478;-0.1501067;0.7157295
277300727;41.00834;-8.614852;-0.1503575;0.7157305
441803024;41.00314;-8.639944;-0.1507955;0.7156397
443817708;41.00309;-8.643101;-0.1508506;0.7156389
441805510;41.00397;-8.638158;-0.1507643;0.7156543
441802870;41.00845;-8.624868;-0.1505323;0.7157324
441805516;40.99166;-8.629596;-0.1506149;0.7154394
386803667;40.99577;-8.637086;-0.1507456;0.7155111
769290296;40.99501;-8.643049;-0.1508497;0.7154979
441803556;40.99466;-8.645411;-0.1508909;0.7154917
769290277;40.99492;-8.643639;-0.15086;0.7154964
441803564;40.99474;-8.644841;-0.1508809;0.7154933
769290266;40.99483;-8.644231;-0.1508703;0.7154948
263908823;41.02637;-8.62499;-0.1505345;0.7160453
263908839;41.03322;-8.625884;-0.1505501;0.7161648
263876658;41.03122;-8.624575;-0.1505272;0.7161298
263908834;41.03122;-8.624465;-0.1505253;0.71613
768583199;41.01797;-8.62325;-0.1505041;0.7158986
263908817;41.02369;-8.624385;-0.1505239;0.7159985
263908810;41.02026;-8.622867;-0.1504974;0.7159385
263876675;41.02317;-8.624209;-0.1505208;0.7159894
263908818;41.02418;-8.624658;-0.1505287;0.7160071
263908824;41.02684;-8.624869;-0.1505324;0.7160534
263908819;41.02471;-8.624902;-0.1505329;0.7160163
263908800;41.01359;-8.6219;-0.1504805;0.7158222
263908822;41.02617;-8.625034;-0.1505352;0.7160417
263908821;41.02556;-8.625059;-0.1505357;0.7160311
263908815;41.02275;-8.623807;-0.1505138;0.7159821
263908840;41.03368;-8.626132;-0.1505544;0.7161728
263908820;41.02523;-8.62502;-0.150535;0.7160254
263908835;41.03162;-8.624716;-0.1505297;0.7161369
263876678;41.02189;-8.623479;-0.1505081;0.715967
263908793;41.00939;-8.620015;-0.1504477;0.7157489
263908805;41.01863;-8.622994;-0.1504996;0.7159103
263908816;41.02322;-8.624116;-0.1505192;0.7159902
263908838;41.03286;-8.625646;-0.1505459;0.7161585
263908828;41.02849;-8.624197;-0.1505206;0.7160823
263908830;41.02964;-8.624013;-0.1505174;0.7161023
263908825;41.02716;-8.624739;-0.1505301;0.716059
263908826;41.02741;-8.624639;-0.1505283;0.7160634
263876664;41.02851;-8.624303;-0.1505225;0.7160827
263876663;41.02886;-8.624203;-0.1505207;0.7160887
263908832;41.03054;-8.624153;-0.1505199;0.716118
277300146;41.00934;-8.619903;-0.1504457;0.715748
277300154;41.00951;-8.619053;-0.1504309;0.715751
441803330;41.00945;-8.643927;-0.150865;0.7157499
441803331;41.00886;-8.644022;-0.1508666;0.7157397
443800960;41.00397;-8.638046;-0.1507623;0.7156543
443809274;41.0094;-8.637082;-0.1507455;0.715749
443809275;41.00848;-8.6371;-0.1507458;0.7157329
443809276;41.00396;-8.637162;-0.1507469;0.7156542
443809290;41.00316;-8.637163;-0.1507469;0.7156401
443812903;41.0094;-8.636246;-0.1507309;0.715749
443813089;41.00847;-8.636251;-0.150731;0.7157329
443813090;41.00846;-8.635248;-0.1507135;0.7157327
443817322;41.00939;-8.635395;-0.1507161;0.7157489
443817684;41.01105;-8.637038;-0.1507448;0.7157779
443817689;41.01033;-8.637054;-0.150745;0.7157654
443817692;41.00783;-8.63712;-0.1507462;0.7157216
443817715;41.00783;-8.636268;-0.1507313;0.7157217
443817736;41.01033;-8.636239;-0.1507308;0.7157653
443817737;41.01105;-8.636233;-0.1507307;0.7157778
443817747;41.00782;-8.635263;-0.1507138;0.7157215
443817769;41.00782;-8.634438;-0.1506994;0.7157215
443817788;41.01033;-8.635755;-0.1507224;0.7157653
443817815;41.01019;-8.634547;-0.1507013;0.7157629
443817821;41.01059;-8.634562;-0.1507015;0.7157698
443817831;41.01085;-8.634734;-0.1507045;0.7157743
443817891;41.00948;-8.63537;-0.1507156;0.7157505
443817968;41.00793;-8.644969;-0.1508832;0.7157234
768226314;41.00794;-8.645561;-0.1508935;0.7157235
768226331;41.00534;-8.644571;-0.1508762;0.7156782
768565990;41.00537;-8.63628;-0.1507315;0.7156787
768565993;41.00467;-8.637157;-0.1507468;0.7156665
768565996;41.00592;-8.637147;-0.1507467;0.7156882
768565999;41.00592;-8.636279;-0.1507315;0.7156882
768566000;41.00538;-8.635334;-0.150715;0.7156789
768566004;41.00536;-8.637155;-0.1507468;0.7156785
441802796;41.00849;-8.638078;-0.1507629;0.7157331
441803110;41.01181;-8.638022;-0.1507619;0.715791
441803114;41.01217;-8.637014;-0.1507443;0.7157974
441803121;41.01226;-8.636218;-0.1507304;0.7157989
441803619;41.00939;-8.635214;-0.1507129;0.7157488
441805488;41.00849;-8.637964;-0.1507609;0.7157331
441805490;41.01184;-8.637911;-0.15076;0.7157917
441805497;41.00537;-8.638021;-0.1507619;0.7156787
441805498;41.00468;-8.638033;-0.1507621;0.7156666
441805500;41.00317;-8.638061;-0.1507626;0.7156402
441805501;41.00237;-8.638076;-0.1507629;0.7156263
441805508;41.00537;-8.638134;-0.1507639;0.7156787
441805509;41.00468;-8.638145;-0.1507641;0.7156667
441805511;41.00316;-8.638171;-0.1507645;0.7156402
441805513;41.00094;-8.638209;-0.1507652;0.7156014
768226313;41.00597;-8.645444;-0.1508915;0.7156891
768226317;41.00534;-8.645457;-0.1508917;0.7156782
768226321;41.00664;-8.644989;-0.1508835;0.7157009
